8.46901455511419953837,48.99773420018100011930,-239.21371459961000027761
8.46900694038840029521,48.99773646000799942613,-239.82243347168000013880
8.46899865644610017057,48.99773896272999706980,-240.49085998534999930598
8.46899103206269998623,48.99774143818800098416,-241.10214233397999805675
8.46898269010450022165,48.99774414962600133094,-241.77191162108999833436
8.46897509952740001893,48.99774677954899715360,-242.38151550293000013880
8.46896754923169936546,48.99774949313800220807,-242.99021911620999958359
8.46895929908079914128,48.99775245985200200494,-243.66107177733999833436
8.46895181400279994932,48.99775526051200102984,-244.27366638184000180445
8.46894439103530061175,48.99775803081600145106,-244.88528442383000083282
8.46893625806239924714,48.99776123123599802511,-245.55667114258000083282
8.46892896990370047661,48.99776414440599836553,-246.16560363770000208206
8.46892101794530027803,48.99776747334799864575,-246.83987426758000083282
8.46891385387509920690,48.99777046401000291098,-247.45486450194999861196
8.46890673650839964637,48.99777350277800280764,-248.06848144530999888957
8.46889971098059923804,48.99777659252399786283,-248.68080139159999930598
8.46889209284420019230,48.99778005896200028246,-249.35546875000000000000
8.46888524884369964241,48.99778325596599870551,-249.96826171875000000000
8.46887850451710022526,48.99778643680900103163,-250.58010864258000083282
8.46887118389850002131,48.99778996530000085841,-251.25404357909999930598
8.46886467219569993858,48.99779319848799730153,-251.86747741698999902837
8.46885763991869922052,48.99779680711800011750,-252.54765319823999902837
8.46885135811310085785,48.99780010203100033550,-253.16157531737999875077
8.46884516486380078959,48.99780340893099861432,-253.77413940430000138804
8.46883850830620055206,48.99780709693399671778,-254.45010375977000194325
8.46883255238899934625,48.99781048009499784257,-255.06536865233999833436
8.46882670137559934176,48.99781390231699873539,-255.68380737305000138804
8.46882037238130003232,48.99781771954000220148,-256.36370849608999833436
8.46881471429660059869,48.99782122774200132653,-256.98019409180000138804
8.46880915181260007785,48.99782475785700341930,-257.59497070311999777914
8.46880312252049982646,48.99782868398000346133,-258.27145385741999916718
8.46879774576169985778,48.99783226645899958385,-258.89108276366999916718
8.46879192874379960188,48.99783621915999987095,-259.57366943358999833436
8.46878671944200078769,48.99783981469600036007,-260.19442749022999805675
8.46878161470869983418,48.99784345638399685186,-260.81311035155999888957
8.46877611626389992239,48.99784750399300037316,-261.49465942383000083282
8.46877119740960004890,48.99785121197000137272,-262.11111450194999861196
8.46876634281590057185,48.99785494343299774300,-262.72412109375000000000
8.46876110985440000434,48.99785910122999865735,-263.39804077147999805675
8.46875646880200072530,48.99786294313300061276,-264.01412963866999916718
8.46875189804399930438,48.99786679228599695080,-264.62991333008000083282
8.46874691648170063729,48.99787102024500029529,-265.30761718750000000000
8.46874245593170016377,48.99787489141999685671,-265.93185424805000138804
8.46873808508030023745,48.99787880733799738664,-266.56207275391000166564
8.46873338296230038225,48.99788314675600275905,-267.25384521483999833436
8.46872916507719963874,48.99788709453299873076,-267.88049316405999888957
8.46872457481140017421,48.99789144268500251655,-268.57562255858999833436
8.46872041274379938613,48.99789541011899984824,-269.21392822266000166564
8.46871625694030072395,48.99789940355100270608,-269.85150146483999833436
8.46871170823099994607,48.99790384086499983596,-270.53674316405999888957
8.46870764724130076218,48.99790795570199719577,-271.15127563477000194325
8.46870364590199997679,48.99791212560300124323,-271.76092529297000055521
8.46869923463789930906,48.99791668139300071516,-272.44052124022999805675
8.46869518562299994358,48.99792076023599918244,-273.06430053711000027761
8.46869118526999997698,48.99792486022700188641,-273.69085693358999833436
8.46868686400279990778,48.99792943665300271050,-274.38195800780999888957
8.46868301272749945952,48.99793367430699930765,-275.01226806641000166564
8.46867878800160056585,48.99793836282199777088,-275.70571899413999972239
8.46867491421540030672,48.99794260718699945301,-276.34039306641000166564
8.46867099850750015833,48.99794683230700087506,-276.96768188477000194325
8.46866669450190023838,48.99795153288499705013,-277.65408325194999861196
8.46866285964130049990,48.99795589721600208577,-278.27261352538999972239
8.46865910765409957150,48.99796033274900253218,-278.89050292969000111043
8.46865500917519931079,48.99796523438799766836,-279.57391357422000055521
8.46865127717300048005,48.99796968909799943503,-280.20043945311999777914
8.46864752819059951605,48.99797414688799790383,-280.83084106444999861196
8.46864344090310083857,48.99797911821399765131,-281.51727294922000055521
8.46863976465279932881,48.99798370904200339737,-282.13211059569999861196
